Producer ID,Title,Ref2,Ref,Counties,Category,Actor,Affiliation,Short Name,Website
793,Gachii Farm,AA0837D,AA.0837D,Kiambu,Producer,Small Estates,,,
794,Gachima Estate,AB0622,AB.0622,Kiambu,Producer,Small Estates,,,
795,Gachinu Farm,AA0576,AA.0576,Kiambu,Producer,Small Estates,,,
796,Gaiko Farm,AA0810,AA.0810,Kiambu,Producer,Small Estates,,,
797,Gaithanwa,AB0161,AB.0161,Kiambu,Producer,Small Estates,,,
798,Gakumu Farm,AA0707,AA.0707,Kiambu,Producer,Small Estates,,,
799,Gataka Farm,AB0559,AB.0559,Kiambu,Producer,Small Estates,,,
800,Gatara Farm,AA0792,AA.0792,Kiambu,Producer,Small Estates,,,
801,Gatarwa Farm,AA0720,AA.0720,Kiambu,Producer,Small Estates,,,
802,Gatei Farm,AB0419,AB.0419,Kiambu,Producer,Small Estates,,,
803,Gatenya Farm,AI0081,AI.0081,Kiambu,Producer,Small Estates,,,
804,Gathathi Farm,AA0610,AA.0610,Kiambu,Producer,Small Estates,,,
805,Gathigithu Farm,AA0463,AA.0463,Kiambu,Producer,Small Estates,,,
806,Gathimo Estate,AA0389A,AA.0389A,Kiambu,Producer,Small Estates,,,
807,Gathini Farm,AA0748,AA.0748,Kiambu,Producer,Small Estates,,,
808,Gathman Estate,AB0430,AB.0430,Kiambu,Producer,Small Estates,,,
809,Gatuiyu Farm,AA0319A,AA.0319A,Kiambu,Producer,Small Estates,,,
810,Gatunda,AA0777,AA.0777,Kiambu,Producer,Small Estates,,,
811,Gaturumo Estate,AB0255,AB.0255,Kiambu,Producer,Small Estates,,,
812,Giataguta Farm,AA0403,AA.0403,Kiambu,Producer,Small Estates,,,
813,Giathitu Farm,AA0309,AA.0309,Kiambu,Producer,Small Estates,,,
814,Gicho Farm,AA0718,AA.0718,Kiambu,Producer,Small Estates,,,
815,Gikari Farm,AA0359A,AA.0359A,Kiambu,Producer,Small Estates,,,
816,Gikonyo Estate,AA0321,AA.0321,Kiambu,Producer,Small Estates,,,
817,Githikurio Farm,AB0305,AB.0305,Kiambu,Producer,Small Estates,,,
818,Githubukoni Farm,AA0658B,AA.0658B,Kiambu,Producer,Small Estates,,,
819,Githuya Farm,AA0236,AA.0236,Kiambu,Producer,Small Estates,,,
820,Gitobu Farm,AB0694C,AB.0694C,Kiambu,Producer,Small Estates,,,
821,Gitombo Farm,AC0066,AC.0066,Kiambu,Producer,Small Estates,,,
822,Green Farm,AB0521,AB.0521,Kiambu,Producer,Small Estates,,,
823,Hannah Farm,AB0367,AB.0367,Kiambu,Producer,Small Estates,,,
824,Harrimag,AB0617,AB.0617,Kiambu,Producer,Small Estates,,,
825,Igego State,AA0827,AA.0827,Kiambu,Producer,Small Estates,,,
826,Igoka Farm,AA0510,AA.0510,Kiambu,Producer,Small Estates,,,
827,Ihuririo Farm,AB0455,AB.0455,Kiambu,Producer,Small Estates,,,
828,Ikoma Farm,AC0083,AC.0083,Kiambu,Producer,Small Estates,,,
829,Irima Farm,AB0466,AB.0466,Kiambu,Producer,Small Estates,,,
830,Jaiko,AB0464,AB.0464,Kiambu,Producer,Small Estates,,,
831,Japem Estate,AB0522,AB.0522,Kiambu,Producer,Small Estates,,,
832,Joejane Farm,AB0626,AB.0626,Kiambu,Producer,Small Estates,,,
833,JohnÕS Farm,AB0294,AB.0294,Kiambu,Producer,Small Estates,,,
834,Jojo,AA0201D,AA.0201D,Kiambu,Producer,Small Estates,,,
835,Jokiwa Farm,AA0820,AA.0820,Kiambu,Producer,Small Estates,,,
836,Jomi Farm,AA0295A,AA.0295A,Kiambu,Producer,Small Estates,,,
837,Justin,AA0688,AA.0688,Kiambu,Producer,Small Estates,,,
838,Kadam Farm,AA0721,AA.0721,Kiambu,Producer,Small Estates,,,
839,Kaga Estate,AB0601,AB.0601,Kiambu,Producer,Small Estates,,,
840,Kagiri Estate,AB0554,AB.0554,Kiambu,Producer,Small Estates,,,
841,Kahiri Farm,AA0293,AA.0293,Kiambu,Producer,Small Estates,,,
842,Kahuho Farm,AA0684,AA.0684,Kiambu,Producer,Small Estates,,,
843,Kamandu Farm,AA0266E,AA.0266E,Kiambu,Producer,Small Estates,,,
844,Kamanja Farm,AB0505,AB.0505,Kiambu,Producer,Small Estates,,,
845,Kambi Farm,AA0279A,AA.0279A,Kiambu,Producer,Small Estates,,,
846,Kamotho Farm,AA0706,AA.0706,Kiambu,Producer,Small Estates,,,
847,Kamwana Farm,AA0295B,AA.0295B,Kiambu,Producer,Small Estates,,,
848,Kandiu Estate,AB0365,AB.0365,Kiambu,Producer,Small Estates,,,
849,Kanjoro Farm,AA0249A,AA.0249A,Kiambu,Producer,Small Estates,,,
850,Kariru Farm,AA0481,AA.0481,Kiambu,Producer,Small Estates,,,
851,Karita Farm,AB0418A,AB.0418A,Kiambu,Producer,Small Estates,,,
852,Karongo Farm,AI0086,AI.0086,Kiambu,Producer,Small Estates,,,
853,Karueti Farm,AB0364A,AB.0364A,Kiambu,Producer,Small Estates,,,
854,Karuga Estate,AB0263,AB.0263,Kiambu,Producer,Small Estates,,,
855,Kawa Farm,AA0385B,AA.0385B,Kiambu,Producer,Small Estates,,,
856,Kawangari Estate,AB0233,AB.0233,Kiambu,Producer,Small Estates,,,
857,Kenberry Estate,AB0695,AB.0695,Kiambu,Producer,Small Estates,,,
858,Kiamucheru Farm,AA0402,AA.0402,Kiambu,Producer,Small Estates,,,
859,KiangÕOmbe Farm A,AA0806,AA.0806,Kiambu,Producer,Small Estates,,,
860,Kiangoru Estate,AA0500,AA.0500,Kiambu,Producer,Small Estates,,,
861,Kiangunu Farm,AI0080,AI.0080,Kiambu,Producer,Small Estates,,,
862,Kianjaga,AB0315,AB.0315,Kiambu,Producer,Small Estates,,,
863,Kianya Farm,AB0619,AB.0619,Kiambu,Producer,Small Estates,,,
864,Kianyoni Farm,AA0256C,AA.0256C,Kiambu,Producer,Small Estates,,,
865,Kibaoini Farm,AA0809,AA.0809,Kiambu,Producer,Small Estates,,,
866,Kigumo Farm,AA0202B,AA.0202B,Kiambu,Producer,Small Estates,,,
867,Kihiko Farm,AA0296,AA.0296,Kiambu,Producer,Small Estates,,,
868,Kihu Farm,AA0634,AA.0634,Kiambu,Producer,Small Estates,,,
869,Kihururu Farm,AB0497,AB.0497,Kiambu,Producer,Small Estates,,,
870,Kimatha Farm,AA0716,AA.0716,Kiambu,Producer,Small Estates,,,
871,Kimenju Farm,AA0152A,AA.0152A,Kiambu,Producer,Small Estates,,,
872,Kimiri Farm,AA0755,AA.0755,Kiambu,Producer,Small Estates,,,
873,Kimpetch B,AA0844,AA.0844,Kiambu,Producer,Small Estates,,,
874,KingÕAra Farm,AA0487,AA.0487,Kiambu,Producer,Small Estates,,,
875,Kinyuru Farm,AB0285,AB.0285,Kiambu,Producer,Small Estates,,,
876,Kirega Farm,AA0694,AA.0694,Kiambu,Producer,Small Estates,,,
877,Kirema Farm,AA0695,AA.0695,Kiambu,Producer,Small Estates,,,
878,Kiriiyu Estate,AB0262,AB.0262,Kiambu,Producer,Small Estates,,,
879,Kiringa Farm,AC0082,AC.0082,Kiambu,Producer,Small Estates,,,
880,Kiugui-Ini Farm,AA0331A,AA.0331A,Kiambu,Producer,Small Estates,,,
881,Kk Farm,AB0351,AB.0351,Kiambu,Producer,Small Estates,,,
882,Kuria Estate,AA0529,AA.0529,Kiambu,Producer,Small Estates,,,
883,Kuruh Farm,AA0258B,AA.0258B,Kiambu,Producer,Small Estates,,,
884,Lakinda Estate,AB0450A,AB.0450A,Kiambu,Producer,Small Estates,,,
885,Mabi Mabi A,AA0799,AA.0799,Kiambu,Producer,Small Estates,,,
886,Maganjo Estate,AA0786,AA.0786,Kiambu,Producer,Small Estates,,,
887,Maisha Bora Farm,AB0692,AB.0692,Kiambu,Producer,Small Estates,,,
888,Maruland Farm,AA0747C,AA.0747C,Kiambu,Producer,Small Estates,,,
889,Matheri Farm,AB0260,AB.0260,Kiambu,Producer,Small Estates,,,
890,Mathonda Farm,AA0298A,AA.0298A,Kiambu,Producer,Small Estates,,,
891,Matura Farm,AA0760,AA.0760,Kiambu,Producer,Small Estates,,,
892,Mawanga Farm,AB0267,AB.0267,Kiambu,Producer,Small Estates,,,
893,Mbono Farm,AA0333D,AA.0333D,Kiambu,Producer,Small Estates,,,
894,Mbucho Farm,AA0513,AA.0513,Kiambu,Producer,Small Estates,,,
895,Mbugu Farm,AB0418,AB.0418,Kiambu,Producer,Small Estates,,,
896,Mbunya Farm,AB0646,AB.0646,Kiambu,Producer,Small Estates,,,
897,Michwe Farm,AA0226C,AA.0226C,Kiambu,Producer,Small Estates,,,
898,Mihuko Farm,AA0790,AA.0790,Kiambu,Producer,Small Estates,,,
899,Millum Estate,AA0619,AA.0619,Kiambu,Producer,Small Estates,,,
900,Miraa Estate,AB0165A,AB.0165A,Kiambu,Producer,Small Estates,,,
901,Mithakwa,AA0471,AA.0471,Kiambu,Producer,Small Estates,,,
902,Mugama Farm,AA0524,AA.0524,Kiambu,Producer,Small Estates,,,
903,Mugetha B,AA0539B,AA.0539B,Kiambu,Producer,Small Estates,,,
904,Mugetha C,AA0539C,AA.0539C,Kiambu,Producer,Small Estates,,,
905,Mugetha Farm,AA0539,AA.0539,Kiambu,Producer,Small Estates,,,
906,Mugochu Farm,AA0241,AA.0241,Kiambu,Producer,Small Estates,,,
907,Mugumo Farm,AB0644,AB.0644,Kiambu,Producer,Small Estates,,,
908,Muingo Farm,AB0091E,AB.0091E,Kiambu,Producer,Small Estates,,,
909,Muiriini Farm,AA0226H,AA.0226H,Kiambu,Producer,Small Estates,,,
910,Muitherandu Estate,AB0472,AB.0472,Kiambu,Producer,Small Estates,,,
911,Muitherero Estate,AB0446,AB.0446,Kiambu,Producer,Small Estates,,,
912,Mumbi Estate,AE0060,AE.0060,Kiambu,Producer,Small Estates,,,
913,Murigia Farm,AA0249D,AA.0249D,Kiambu,Producer,Small Estates,,,
914,Muriithi D,AA0397D,AA.0397D,Kiambu,Producer,Small Estates,,,
915,Mutara Farm,AA0178G,AA.0178G,Kiambu,Producer,Small Estates,,,
916,Mutebu Farm,AA0359B,AA.0359B,Kiambu,Producer,Small Estates,,,
917,Muthomi Farm,AB0581,AB.0581,Kiambu,Producer,Small Estates,,,
918,Mutua-Amburi Farm,AA0334,AA.0334,Kiambu,Producer,Small Estates,,,
919,Mututungu Farm,AA0479,AA.0479,Kiambu,Producer,Small Estates,,,
920,Mwago Farm,AB0132,AB.0132,Kiambu,Producer,Small Estates,,,
921,Mwamu Farm,AA0266C,AA.0266C,Kiambu,Producer,Small Estates,,,
922,Mwanjo Farm,AA0648,AA.0648,Kiambu,Producer,Small Estates,,,
923,Mwenda Farm,AB0381,AB.0381,Kiambu,Producer,Small Estates,,,
924,Mwenjo Farm,AB0424,AB.0424,Kiambu,Producer,Small Estates,,,
925,Ndakas Farm,AB0510,AB.0510,Kiambu,Producer,Small Estates,,,
926,Ndeka Farm,AB0336,AB.0336,Kiambu,Producer,Small Estates,,,
927,Ndora Farm,AI0059A,AI.0059A,Kiambu,Producer,Small Estates,,,
928,Nema Farm,AA0817,AA.0817,Kiambu,Producer,Small Estates,,,
929,Nganje Farm,AA0692,AA.0692,Kiambu,Producer,Small Estates,,,
930,Ngarariga Farm,AA0228,AA.0228,Kiambu,Producer,Small Estates,,,
931,Ngawa Farm,AA0553,AA.0553,Kiambu,Producer,Small Estates,,,
932,Ngekenya Farm,AC0072,AC.0072,Kiambu,Producer,Small Estates,,,
933,Ngenia Farm,AA0643,AA.0643,Kiambu,Producer,Small Estates,,,
934,Nginduri Farm,AC0071A,AC.0071A,Kiambu,Producer,Small Estates,,,
935,Ngiriti D Farm,AA0267D,AA.0267D,Kiambu,Producer,Small Estates,,,
936,Ngiriti Farm A,AA0267A,AA.0267A,Kiambu,Producer,Small Estates,,,
937,Ngiriti Farm B,AA0267B,AA.0267B,Kiambu,Producer,Small Estates,,,
938,Ngiriti Farm C,AA0267C,AA.0267C,Kiambu,Producer,Small Estates,,,
939,Njeturi Estate,AB06669,AB.06669,Kiambu,Producer,Small Estates,,,
940,Njihia Estate,AA0360,AA.0360,Kiambu,Producer,Small Estates,,,
941,Njoki Farm,AA0298D,AA.0298D,Kiambu,Producer,Small Estates,,,
942,Njoki Farm F,AA0298F,AA.0298F,Kiambu,Producer,Small Estates,,,
943,Njolaki B,AA0620B,AA.0620B,Kiambu,Producer,Small Estates,,,
944,Njolaki D,AA0620D,AA.0620D,Kiambu,Producer,Small Estates,,,
945,Njolaki Farm,AA0620,AA.0620,Kiambu,Producer,Small Estates,,,
946,Njolaki Farm A,AA0620A,AA.0620A,Kiambu,Producer,Small Estates,,,
947,Njolaki Farm C,AA0620C,AA.0620C,Kiambu,Producer,Small Estates,,,
948,Njoro Farm,AA0309C,AA.0309C,Kiambu,Producer,Small Estates,,,
949,Nyaga Farm,AA0179B,AA.0179B,Kiambu,Producer,Small Estates,,,
950,Nyagakuu Farm,AA0602,AA.0602,Kiambu,Producer,Small Estates,,,
951,Nyakibia Estate,AB0543,AB.0543,Kiambu,Producer,Small Estates,,,
952,Nyakinyi Estate,AA0814,AA.0814,Kiambu,Producer,Small Estates,,,
953,Nyambari Farm,AC0083A,AC.0083A,Kiambu,Producer,Small Estates,,,
954,Nyika Farm,AA0645,AA.0645,Kiambu,Producer,Small Estates,,,
955,O.N.N Farm,AI0086B,AI.0086B,Kiambu,Producer,Small Estates,,,
956,Ogn Farm,AI0086A,AI.0086A,Kiambu,Producer,Small Estates,,,
957,Paddy Estate,AB0511,AB.0511,Kiambu,Producer,Small Estates,,,
958,Pegadowa,AA0768,AA.0768,Kiambu,Producer,Small Estates,,,
959,Petit Farm,AA0671,AA.0671,Kiambu,Producer,Small Estates,,,
960,Phinga Farm,AB0598,AB.0598,Kiambu,Producer,Small Estates,,,
961,Pkiu,AA0745,AA.0745,Kiambu,Producer,Small Estates,,,
962,Prielmi Farm,AA0838,AA.0838,Kiambu,Producer,Small Estates,,,
963,Raingwa,AA0574A,AA.0574A,Kiambu,Producer,Small Estates,,,
964,Ranjo Farm,AA0825,AA.0825,Kiambu,Producer,Small Estates,,,
965,Reci Farm,AA0295C,AA.0295C,Kiambu,Producer,Small Estates,,,
966,Rimuchi Farm,AA0327D,AA.0327D,Kiambu,Producer,Small Estates,,,
967,Sabaki Farm,AA0260B,AA.0260B,Kiambu,Producer,Small Estates,,,
968,Salome Farm,AB0327,AB.0327,Kiambu,Producer,Small Estates,,,
969,Samu Estate,AB0566A,AB.0566A,Kiambu,Producer,Small Estates,,,
970,Sarkin,AA0679,AA.0679,Kiambu,Producer,Small Estates,,,
971,Simuga Estate,AB0387,AB.0387,Kiambu,Producer,Small Estates,,,
972,Solandumbe Farm,AB0594,AB.0594,Kiambu,Producer,Small Estates,,,
973,Solona Farm,AA0236B,AA.0236B,Kiambu,Producer,Small Estates,,,
974,St Michael,AB0374,AB.0374,Kiambu,Producer,Small Estates,,,
975,Steve Farm,AA0822,AA.0822,Kiambu,Producer,Small Estates,,,
976,Sunuga Farm,AA0819,AA.0819,Kiambu,Producer,Small Estates,,,
977,Tasa Estate,AB0568,AB.0568,Kiambu,Producer,Small Estates,,,
978,Teliwa Estate,AA0815,AA.0815,Kiambu,Producer,Small Estates,,,
979,Theka Farm,AB0578A,AB.0578A,Kiambu,Producer,Small Estates,,,
980,Thithi Farm,AB0516,AB.0516,Kiambu,Producer,Small Estates,,,
981,Three Kei Farm,AA0320C,AA.0320C,Kiambu,Producer,Small Estates,,,
982,Thumi Estate,AA0517,AA.0517,Kiambu,Producer,Small Estates,,,
983,Thuri Farm,AA0327B,AA.0327B,Kiambu,Producer,Small Estates,,,
984,Tuniuru Farm,AA0297,AA.0297,Kiambu,Producer,Small Estates,,,
985,Tura Farm (Disambiguation),AB0578B,AB.0578B,Kiambu,Producer,Small Estates,,Tura Farm Kiambu,
986,Turu-Ini,AB0468,AB.0468,Kiambu,Producer,Small Estates,,,
987,Ufanisi Farm,AB0592,AB.0592,Kiambu,Producer,Small Estates,,,
988,Uraro Farm,AA0302,AA.0302,Kiambu,Producer,Small Estates,,,
989,Verocity Farm,AA0338A,AA.0338A,Kiambu,Producer,Small Estates,,,
990,Wa Cara C,AA0837C,AA.0837C,Kiambu,Producer,Small Estates,,,
991,Wa Daniel Farm,AA0219,AA.0219,Kiambu,Producer,Small Estates,,,
992,Wacara B Farm,AA0837B,AA.0837B,Kiambu,Producer,Small Estates,,,
993,Wacara Farm,AA0837,AA.0837,Kiambu,Producer,Small Estates,,,
994,Wagitau Farm,AB0625,AB.0625,Kiambu,Producer,Small Estates,,,
995,Waitara Farm C,AA0470C,AA.0470C,Kiambu,Producer,Small Estates,,,
996,Waithera Farm,AA0273,AA.0273,Kiambu,Producer,Small Estates,,,
997,Wakabara Farm,AA0805,AA.0805,Kiambu,Producer,Small Estates,,,
998,WakakungÕUtha Farm,AA0319B,AA.0319B,Kiambu,Producer,Small Estates,,,
999,Wakiga Estate,AA0574,AA.0574,Kiambu,Producer,Small Estates,,,
1000,Wako Estate,AB0609,AB.0609,Kiambu,Producer,Small Estates,,,
1001,Wakore Farm,AA0368,AA.0368,Kiambu,Producer,Small Estates,,,
1002,Wamu Farm,AI0085,AI.0085,Kiambu,Producer,Small Estates,,,
1003,Wanjo Farm,AB0687,AB.0687,Kiambu,Producer,Small Estates,,,
1004,Wanjondu Estate,AA0800,AA.0800,Kiambu,Producer,Small Estates,,,
1005,Wann Farm,AA0196B,AA.0196B,Kiambu,Producer,Small Estates,,,
1006,Wanyoike Farm,AA0762,AA.0762,Kiambu,Producer,Small Estates,,,
1007,Waweru Estate,AA0308B,AA.0308B,Kiambu,Producer,Small Estates,,,
1008,Wendo Estate,AA0804,AA.0804,Kiambu,Producer,Small Estates,,,
1009,Benline Estate,AJ0208,AJ.0208,Kirinyaga,Producer,Small Estates,,,
1010,Buria Estate (Kirinyaga),AJ0021E,AJ.0021E,Kirinyaga,Producer,Small Estates,,Buria Estate*,
1011,Canaan Estate,AJ0313,AJ.0313,Kirinyaga,Producer,Small Estates,,,
1012,Fama Estate,AJ0202,AJ.0202,Kirinyaga,Producer,Small Estates,,,
1013,Germutton Estate,AJ0334,AJ.0334,Kirinyaga,Producer,Small Estates,,,
1014,Jacho Estate,AJ0229A,AJ.0229A,Kirinyaga,Producer,Small Estates,,,
1015,Jamii Estate,AJ0081,AJ.0081,Kirinyaga,Producer,Small Estates,,,
1016,Jemune Estate,AJ0229,AJ.0229,Kirinyaga,Producer,Small Estates,,,
1017,Kanana Estate,AJ0052,AJ.0052,Kirinyaga,Producer,Small Estates,,,
1018,Kariithi Estate,AJ0021B,AJ.0021B,Kirinyaga,Producer,Small Estates,,,
1019,Kembu Estate,AJ0019,AJ.0019,Kirinyaga,Producer,Small Estates,,,
1020,Mugera Estate,AJ0179,AJ.0179,Kirinyaga,Producer,Small Estates,,,
1021,Ndakutha Estate,AJ0439,AJ.0439,Kirinyaga,Producer,Small Estates,,,
1022,Njeru Estate,AJ0021F,AJ.0021F,Kirinyaga,Producer,Small Estates,,,
1023,Nyaga 11 Estate,AJ0021A,AJ.0021A,Kirinyaga,Producer,Small Estates,,,
1024,Nyangi Estate,AJ0021C,AJ.0021C,Kirinyaga,Producer,Small Estates,,,
1025,Ramitha Estate,AJ0306,AJ.0306,Kirinyaga,Producer,Small Estates,,,
1026,Sarma Estate,AJ0317,AJ.0317,Kirinyaga,Producer,Small Estates,,,
1027,Matiku Farm,EC0009,EC.0009,Kisii,Producer,Small Estates,,,
1028,Mosaringi Farm,EB0025,EB.0025,Kisii,Producer,Small Estates,,,
1029,Ombati Farm,EB0014,EB.0014,Kisii,Producer,Small Estates,,,
1030,Pendeza Estate,EB0030,EB.0030,Kisii,Producer,Small Estates,,,
1031,Dochi Farm,BF0101,BF.0101,Machakos,Producer,Small Estates,,,
1032,Joe Mary,AB0542,AB.0542,Machakos,Producer,Small Estates,,,
1033,Kyandu Farm,BF0081,BF.0081,Machakos,Producer,Small Estates,,,
1034,Mango Hills,BF0105,BF.0105,Machakos,Producer,Small Estates,,,
1035,Amburi Estate,BB0011,BB.0011,Meru,Producer,Small Estates,,,
1036,Buria Estate (Meru),BB0039,BB.0039,Meru,Producer,Small Estates,,Buria Estate*,
1037,Chionjau Estate,BB0020,BB.0020,Meru,Producer,Small Estates,,,
1038,Deman Estate,BB0059,BB.0059,Meru,Producer,Small Estates,,,
1039,Karichia Estate,BB0039A,BB.0039A,Meru,Producer,Small Estates,,,
1040,Kathiano Estate,BB0051,BB.0051,Meru,Producer,Small Estates,,,
1041,Kimagwi Estate,BB0002B,BB.0002B,Meru,Producer,Small Estates,,,
1042,Kiriti Estate,BB0002A,BB.0002A,Meru,Producer,Small Estates,,,
1043,Kirwirwa Estate,BB0026,BB.0026,Meru,Producer,Small Estates,,,
1044,Kumilu Estate,BB0061,BB.0061,Meru,Producer,Small Estates,,,
1045,MÕImanene Estate,BB0032,BB.0032,Meru,Producer,Small Estates,,,
1046,Mburugu Estate,BB0002C,BB.0002C,Meru,Producer,Small Estates,,,
1047,Michael Njeru Raphael,BA0031,BA.0031,Meru,Producer,Small Estates,,,
1048,Muketha Estate,BB0074,BB.0074,Meru,Producer,Small Estates,,,
1049,Mutethia Estate,BB0023,BB.0023,Meru,Producer,Small Estates,,,
1050,Nkondi Estate,BB0002,BB.0002,Meru,Producer,Small Estates,,,
1051,Nkurune,BB0043,BB.0043,Meru,Producer,Small Estates,,,
1052,Ntugu Estate,BB0018,BB.0018,Meru,Producer,Small Estates,,,
1053,Nyanturo Estate,BB0075,BB.0075,Meru,Producer,Small Estates,,,
1054,Themba Estate,BB0053,BB.0053,Meru,Producer,Small Estates,,,
1055,Thiringa Farm,BA0015,BA.0015,Meru,Producer,Small Estates,,,
1056,Bejoy Farm,AB0380,AB.0380,Murang'a,Producer,Small Estates,,,
1057,Boni Kiumu Estate,AB0532,AB.0532,Murang'a,Producer,Small Estates,,,
1058,Califonia Estate,AB0595,AB.0595,Murang'a,Producer,Small Estates,,,
1059,Courtyard Farm,AB0683,AB.0683,Murang'a,Producer,Small Estates,,,
1060,Framagi,AB0370,AB.0370,Murang'a,Producer,Small Estates,,,
1061,Gachathini,AB0441,AB.0441,Murang'a,Producer,Small Estates,,,
1062,Gakunga Estates,AB0638,AB.0638,Murang'a,Producer,Small Estates,,,
1063,Gatoyo Farm,AB0443,AB.0443,Murang'a,Producer,Small Estates,,,
1064,Githambia Estate,AB0425,AB.0425,Murang'a,Producer,Small Estates,,,
1065,Githatu Farm,AB0461,AB.0461,Murang'a,Producer,Small Estates,,,
1066,Gituri Estate,AB0642,AB.0642,Murang'a,Producer,Small Estates,,,
1067,Kahatia Farm,AB0671,AB.0671,Murang'a,Producer,Small Estates,,,
1068,Kairichi Farm,ABO0641,AB.00641,Murang'a,Producer,Small Estates,,,
1069,Kam Estate,AB0272,AB.0272,Murang'a,Producer,Small Estates,,,
1070,Karimuri Estate,AB0133,AB.0133,Murang'a,Producer,Small Estates,,,
1071,Kauma Farm,AB0555,AB.0555,Murang'a,Producer,Small Estates,,,
1072,Kianjoka Farm,AB0637,AB.0637,Murang'a,Producer,Small Estates,,,
1073,Kiariua Farm,AB0102,AB.0102,Murang'a,Producer,Small Estates,,,
1074,Kimatta Farm,AB0177,AB.0177,Murang'a,Producer,Small Estates,,,
1075,Kirogo Farm,AB0473,AB.0473,Murang'a,Producer,Small Estates,,,
1076,Mamu Farm,AB0528,AB.0528,Murang'a,Producer,Small Estates,,,
1077,Miia Estate,AB0201,AB.0201,Murang'a,Producer,Small Estates,,,
1078,Mitambo Farm,AB0639,AB.0639,Murang'a,Producer,Small Estates,,,
1079,Mongolia : Mongolia Estate,AD0012,AD.0012,Murang'a,Producer,Small Estates,Mongolia Estate,Mongolia ,
1080,Mt. Carmel Estate,AB0552,AB.0552,Murang'a,Producer,Small Estates,,,
1081,Mt. Wilson Farm,AB0556,AB.0556,Murang'a,Producer,Small Estates,,,
1082,Muiyuro Farm,AB0207,AB.0207,Murang'a,Producer,Small Estates,,,
1083,Mwania Thiya,AB0514A,AB.0514A,Murang'a,Producer,Small Estates,,,
1084,Ndome Estate,AB0498,AB.0498,Murang'a,Producer,Small Estates,,,
1085,Ndundu Kanjo,AB0514,AB.0514,Murang'a,Producer,Small Estates,,,
1086,NgÕEre Estate,AB0650,AB.0650,Murang'a,Producer,Small Estates,,,
1087,Nyanja/Njika Estate/Josiah,AB0679,AB.0679,Murang'a,Producer,Small Estates,,Nyanja/Njika Estate,
1088,Stallia Estate,AB0690,AB.0690,Murang'a,Producer,Small Estates,,,
1089,Tura Farm (Disambiguation),AE0048,AE.0048,Murang'a,Producer,Small Estates,,Tura Farm Murang'a,
1090,Wambugu Estate,AB0680,AB.0680,Murang'a,Producer,Small Estates,,,
1091,Wandore Estate,AB0689,AB.0689,Murang'a,Producer,Small Estates,,,
1092,Welcome Farm,AB0320,AB.0320,Murang'a,Producer,Small Estates,,,
1093,Wonderland,AA0836,AA.0836,Kiambu,Producer,Small Estates,,,
1094,Menengai Estate,CA0012,CA.0012,Nakuru,Producer,Small Estates,,,
1095,Jiwa Estate,EB0009,EB.0009,Nyamira,Producer,Small Estates,,,
1096,Kanyari Farm,AG0070,AG.0070,Nyeri,Producer,Small Estates,,,
1097,Nyande Estate,AG0088,AG.0088,Nyeri,Producer,Small Estates,,,
1098,Chesonoi Estate,CG0030,CG.0030,Trans Nzoia,Producer,Small Estates,,,
1099,Sogomo Coffee Estate,CB0530,CB.0530,Trans Nzoia,Producer,Small Estates,,,
1100,Kibirgen Estate,CF0050,CF.0050,Uasin Gishu,Producer,Small Estates,,,
1101,Nyaroche Farm,CC0052,CC.0052,Kericho,Producer,Small Estates,,,
1102,Chenjeni Factory,XDA038F01,XDA38F01,Bungoma,Producer,Factory,,,
1103,Chwele Factory,XDA001F01,XDA01F01,Bungoma,Producer,Factory,,,
1104,Sichei Factory (Chwele F.C.S. Ltd),XDA001F02,XDA01F02,Bungoma,Producer,Factory,,Chwele F.C.S. Ltd,
1105,Kamusinde Factory,XDA008F01,XDA08F01,Bungoma,Producer,Factory,,,
1106,Kaptola Factory,XDA024F01,XDA24F01,Bungoma,Producer,Factory,,,
1107,Khachonge Factory,XDA010F01,XDA10F01,Bungoma,Producer,Factory,,,
1108,Khalaba Factory,XDA011F01,XDA11F01,Bungoma,Producer,Factory,,,
1109,Khamulati Factory,XDA007F01,XDA07F01,Bungoma,Producer,Factory,,,
1110,Kituni Factory,XDA035F01,XDA35F01,Bungoma,Producer,Factory,,,
1111,Mayekwe Factory,XDA020F01,XDA20F01,Bungoma,Producer,Factory,,,
1112,Namangofulo Factory,XDA005F01,XDA05F01,Bungoma,Producer,Factory,,,
1113,Cheptais Factory,XDA022F01,XDA22F01,Bungoma,Producer,Factory,,,
1114,Chesiro Factory,XDA022F02,XDA22F02,Bungoma,Producer,Factory,,,
1115,Kapsakisio Factory,XDA018F01,XDA18F01,Bungoma,Producer,Factory,,,
1116,Sasuri Factory,XDA029F01,XDA29F01,Bungoma,Producer,Factory,,,
1117,Mutungati Factory,XCA007F01,XCA07F01,Nakuru,Producer,Factory,,,
1118,Isukha Factory,XDB005F01,XDB05F01,Kakamega,Producer,Factory,,,
1119,Lunyerere Factory,XDB003F01,XDB03F01,Kakamega,Producer,Factory,,,
1120,Chandelema Factory,XDB003F02,XDB03F02,Kakamega,Producer,Factory,,,
1121,Eneve Factory,XDB003F03,XDB03F03,Kakamega,Producer,Factory,,,
1122,Mwiria Factory,XBD003F01,XBD03F01,Embu,Producer,Factory,,,
1123,Kiini Factory (Central Ngandori F.C.S. Ltd),XBD003F03,XBD03F03,Embu,Producer,Factory,,Kiini Factory*,
